codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,codigo_aeronave,matricula,codigo_operador,equipamento,fabricante,modelo,tipo_motor,quantidade_motores,peso_maximo_decolagem,quantidade_assentos,ano_fabricacao,pais_registro,categoria_registro,categoria_aviacao,origem_voo,destino_voo,fase_operacao,tipo_operacao,nivel_dano,quantidade_fatalidades,dia_extracao,fator_area_FATOR HUMANO,fator_area_FATOR MATERIAL,fator_area_FATOR OPERACIONAL,fator_area_OUTRO
51013,ACIDENTE,COM COMANDOS DE VOO,EDÉIA,GO,BRASIL,N/A,2014-04-12,19:30:00,N/A,SERIPA-6,INATIVA,0,0.0,,0,1,0.0,33470,PUSOR,3992,ULTRALEVE,EURIPIDES MOURA FERREIRA FILHO,FOX NEWSTAR V7,PISTÃO,1.0,600,2.0,2012-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,CIRCUITO DE TRÁFEGO,EXPERIMENTAL,DESTRUÍDA,0.0,2016-07-30,0.0,0.0,0.0,0.0
50352,ACIDENTE,INDETERMINADA,BOM DESPACHO,MG,BRASIL,N/A,2013-11-16,21:30:00,N/A,SERIPA-3,INATIVA,0,0.0,,0,1,0.0,15088,PUMED,3992,ULTRALEVE,FLYER INDUSTRIA AERONAUTICA LTDA,RV-6A,PISTÃO,1.0,641,2.0,2007-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,1.0,2016-07-30,0.0,0.0,0.0,0.0
38423,ACIDENTE,FALHA DO MOTOR EM VOO,RIO VERDE DE MATO GROSSO,MS,BRASIL,N/A,2009-08-27,17:15:00,SIM,SERIPA-6,FINALIZADA,A-026/CENIPA/2012,1.0,2012-03-22,2,1,0.0,10411,PTJLN,3992,AVIÃO,CESSNA AIRCRAFT,182P,PISTÃO,1.0,1338,4.0,,BRASIL,TPP,PARTICULAR,SIIM,SIIM,SUBIDA,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
45600,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,ESPUMOSO,RS,BRASIL,N/A,2012-03-13,20:30:00,SIM,SERIPA-5,FINALIZADA,IG-091/CENIPA/2013,1.0,2013-11-27,0,1,0.0,12825,PTGGG,902,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201,PISTÃO,1.0,1800,1.0,1976-01-01,BRASIL,SAE,ESPECIALIZADA,N/A,N/A,OUTRA FASE,AGRÍCOLA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
47074,ACIDENTE,FALHA DO MOTOR EM VOO,ENGENHEIRO BELTRÃO,PR,BRASIL,N/A,2013-02-25,14:05:00,SIM,SERIPA-5,FINALIZADA,A-040/CENIPA/2013,1.0,2014-03-27,2,1,0.0,13639,PRAEB,2676,AVIÃO,PIPER AIRCRAFT,PA-36-375,PISTÃO,1.0,2177,1.0,1978-01-01,BRASIL,SAE,ESPECIALIZADA,N/A,N/A,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
53266,ACIDENTE,FALHA DO MOTOR EM VOO,ROCHEDO,MS,BRASIL,N/A,2015-05-24,13:30:00,SIM,SERIPA-4,ATIVA,A-079/CENIPA/2015,0.0,,0,1,0.0,23930,PTENM,3611,AVIÃO,EMBRAER,EMB-820C CARAJA,TURBOÉLICE,2.0,3629,10.0,1990-01-01,BRASIL,TPX,TÁXI AÉREO,SSEX,SBCG,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,1.0,0.0,1.0,0.0
51419,ACIDENTE,INDETERMINADA,BOTUCATU,SP,BRASIL,N/A,2014-01-24,15:15:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,22483,PRZAL,3992,AVIÃO,INPAER INDUSTRIA PAULISTA E AERONÁUTICA,EXPLORER,PISTÃO,1.0,1200,4.0,2013-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,INDETERMINADA,EXPERIMENTAL,DESTRUÍDA,0.0,2016-07-30,0.0,0.0,0.0,0.0
45934,ACIDENTE,OUTROS TIPOS,PAÇO DO LUMIAR,MA,BRASIL,SJHR,2012-06-14,19:40:00,SIM,SERIPA-1,FINALIZADA,A-036/CENIPA/2013,1.0,2013-08-22,2,1,0.0,13037,PTYCN,3992,HELICÓPTERO,BELL HELICOPTER,206B,TURBOEIXO,1.0,1451,5.0,1973-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,OPERAÇÃO DE SOLO,PRIVADA,LEVE,1.0,2016-07-30,1.0,0.0,1.0,0.0
41789,ACIDENTE,PANE SECA,PAÇO DO LUMIAR,MA,BRASIL,N/A,2010-07-10,13:39:00,SIM,SERIPA-1,FINALIZADA,A-074/CENIPA/2011,1.0,2011-08-29,4,1,0.0,1360,PTBXQ,3992,AVIÃO,CESSNA AIRCRAFT,182F,PISTÃO,1.0,1270,4.0,1963-01-01,BRASIL,TPP,PARTICULAR,SBSL,SNOZ,SUBIDA,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
47158,ACIDENTE,PERDA DE CONTROLE NO SOLO,JOÃO PESSOA,PB,BRASIL,SNJO,2013-03-16,19:45:00,N/A,SERIPA-2,INATIVA,0,0.0,,0,1,0.0,13699,PURHR,3992,ULTRALEVE,ROMULO ARAUJO / HUGO FREIRE M JUNIOR,PARADISE P-1,PISTÃO,1.0,750,2.0,2011-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,POUSO,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
45057,ACIDENTE,PERDA DE CONTROLE NO SOLO,JOÃO PESSOA,PB,BRASIL,SNJO,2011-08-26,20:00:00,N/A,SERIPA-2,INATIVA,0,0.0,,0,1,0.0,12657,PUIJC,3992,ULTRALEVE,***,RV-9A,PISTÃO,1.0,735,2.0,2007-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,POUSO,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
39320,ACIDENTE,PERDA DE CONTROLE EM VOO,FAROL,PR,BRASIL,N/A,2010-01-19,18:30:00,SIM,SERIPA-5,FINALIZADA,A-095/CENIPA/2010,1.0,2010-12-06,4,1,0.0,10514,PTFNI,1049,AVIÃO,CESSNA AIRCRAFT,A188B,PISTÃO,1.0,1905,1.0,1977-01-01,BRASIL,SAE-AG,AGRÍCOLA,N/A,N/A,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
52876,ACIDENTE,INDETERMINADA,RONDONÓPOLIS,MT,BRASIL,N/A,2014-02-19,11:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,0.0,,0,1,0.0,12351,PRJHR,3992,AVIÃO,CIRRUS DESIGN,SR22,PISTÃO,1.0,1542,4.0,2008-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,CRUZEIRO,PRIVADA,SUBSTANCIAL,1.0,2016-07-30,0.0,0.0,0.0,0.0
44504,INCIDENTE GRAVE,FOGO EM VOO,RONDONÓPOLIS,MT,BRASIL,N/A,2011-05-07,13:55:00,SIM,CENIPA,ATIVA,A DEFINIR,0.0,,0,1,0.0,12304,PPPTU,5009,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,TURBOÉLICE,2.0,22500,73.0,2010-01-01,BRASIL,TPR,REGULAR,N/A,N/A,SUBIDA,REGULAR,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
47998,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,BRASIL,N/A,2013-05-07,20:30:00,SIM,SERIPA-6,FINALIZADA,A-090/CENIPA/2013,1.0,2015-08-23,0,1,0.0,14179,PPPMC,3992,AVIÃO,CESSNA AIRCRAFT,TU206G,PISTÃO,1.0,1633,6.0,1981-01-01,BRASIL,TPP,PARTICULAR,SWRD,N/A,TÁXI,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
53339,ACIDENTE,PERDA DE CONTROLE NO SOLO,RONDONÓPOLIS,MT,BRASIL,N/A,2015-06-16,17:00:00,SIM,SERIPA-6,FINALIZADA,A-089/CENIPA/2015,1.0,2016-02-15,0,1,0.0,21115,PROLA,3992,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1975-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
45582,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,BRASIL,SWRD,2012-01-20,17:00:00,SIM,SERIPA-6,FINALIZADA,IG-535/CENIPA/2015,1.0,2015-07-21,0,1,1.0,12813,PTLNH,3992,AVIÃO,BEECH AIRCRAFT,F33A,PISTÃO,1.0,1542,5.0,1982-01-01,BRASIL,TPP,PARTICULAR,SDMX,SWRD,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
41832,INCIDENTE GRAVE,COM TREM DE POUSO,RONDONÓPOLIS,MT,BRASIL,N/A,2010-07-05,22:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,0.0,,0,1,0.0,7170,PTRUZ,5365,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PISTÃO,2.0,2155,7.0,1984-01-01,BRASIL,TPX,TÁXI AÉREO,N/A,N/A,TÁXI,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
53546,ACIDENTE,PERDA DE CONTROLE EM VOO,RONDONÓPOLIS,MT,BRASIL,SDWC,2015-10-22,11:30:00,SIM,SERIPA-6,ATIVA,A-139/CENIPA/2015,0.0,,0,1,0.0,19119,PRDMT,3992,AVIÃO,CESSNA AIRCRAFT,150H,PISTÃO,1.0,726,2.0,1968-01-01,BRASIL,TPP,PARTICULAR,SDWC,SDWC,CIRCUITO DE TRÁFEGO,PRIVADA,DESTRUÍDA,2.0,2016-07-30,1.0,0.0,1.0,0.0
45598,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-02-20,15:10:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,7717,PPGXN,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1961-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
44820,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-13,12:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,4953,PPGUT,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1961-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,1.0,0.0
45752,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-04-11,12:00:00,SIM,SERIPA-4,FINALIZADA,IG-101/CENIPA/2013,1.0,2014-11-24,4,1,1.0,9246,PPHPA,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1963-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,N/A,POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,1.0,0.0
43404,ACIDENTE,PERDA DE CONTROLE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2010-11-15,17:30:00,SIM,SERIPA-4,FINALIZADA,A-002/CENIPA/2013,1.0,2013-07-18,9,1,0.0,7658,PPHLV,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1962-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,2.0,2016-07-30,1.0,0.0,1.0,0.0
53419,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2015-07-23,13:40:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,1.0,30307,PUAJI,3992,ULTRALEVE,***,PARADISE,PISTÃO,1.0,720,2.0,2007-01-01,BRASIL,PET,EXPERIMENTAL,SBBP,SBBP,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
48657,ACIDENTE,OUTROS TIPOS,BRAGANÇA PAULISTA,SP,BRASIL,N/A,2013-05-01,15:00:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,14632,PULJR,3992,ULTRALEVE,***,SEAMAX M22,PISTÃO,1.0,600,2.0,2009-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,DECOLAGEM,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
44816,ACIDENTE,PERDA DE COMPONENTE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-07-14,18:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,4475,PPGVQ,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1961-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,OUTRA FASE,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
51533,ACIDENTE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-06-11,15:15:00,SIM,SERIPA-4,FINALIZADA,A-108/CENIPA/2014,1.0,2015-10-19,0,1,0.0,24027,PTEZW,3992,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,7.0,1979-01-01,BRASIL,TPP,PARTICULAR,SDAA,SBBP,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
52675,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-11-19,11:25:00,SIM,SERIPA-4,ATIVA,A-188/CENIPA/2014,0.0,,0,1,0.0,830,PPGYB,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-B,PISTÃO,1.0,660,2.0,1963-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,TÁXI,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
51000,ACIDENTE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-03-29,20:45:00,SIM,SERIPA-4,ATIVA,A-067/CENIPA/2014,0.0,,0,1,0.0,26581,PTOIW,3992,AVIÃO,CESSNA AIRCRAFT,182Q,PISTÃO,1.0,1338,4.0,1980-01-01,BRASIL,TPP,PARTICULAR,SBBP,SBBP,POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
47936,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2013-04-30,13:30:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,14138,PUEDR,3992,ULTRALEVE,ANDRE A.FERDINAND,BUCKER,PISTÃO,1.0,700,2.0,2005-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,ARREMETIDA NO SOLO,EXPERIMENTAL,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
29195,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,N/A,2007-05-05,16:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9246,PPHPA,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PISTÃO,1.0,660,2.0,1963-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,1.0
38417,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,N/A,2009-08-28,13:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,4927,PPGXR,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1962-01-01,BRASIL,PRI,INSTRUÇÃO,N/A,N/A,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,0.0,0.0,0.0,0.0
45410,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,N/A,2012-01-21,22:55:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,3954,PTWBQ,2793,AVIÃO,BEECH AIRCRAFT,B90,TURBOÉLICE,2.0,4377,7.0,1969-01-01,BRASIL,TPX,TÁXI AÉREO,N/A,N/A,POUSO,TÁXI AÉREO,DESTRUÍDA,0.0,2016-07-30,0.0,0.0,0.0,0.0
26959,ACIDENTE,FALHA DO MOTOR EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2006-05-15,10:30:00,SIM,SERIPA-4,FINALIZADA,A-038/CENIPA/2012,1.0,2012-06-04,6,1,1.0,9123,PTOJU,3992,AVIÃO,BEECH AIRCRAFT,C90,TURBOÉLICE,2.0,4377,8.0,1980-01-01,BRASIL,TPP,PARTICULAR,SBMT,SBRP,SUBIDA,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
53551,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2015-11-05,19:15:00,SIM,SERIPA-4,ATIVA,IG-143/CENIPA/2015,0.0,,0,1,1.0,40,PPGSZ,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1960-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,DECOLAGEM,INSTRUÇÃO,LEVE,0.0,2016-07-30,1.0,0.0,1.0,0.0
52281,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-09-12,19:41:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,14138,PUEDR,3992,ULTRALEVE,ANDRE A.FERDINAND,BUCKER,PISTÃO,1.0,700,2.0,2005-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,CORRIDA APÓS POUSO,EXPERIMENTAL,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
52694,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2014-10-23,16:00:00,SIM,SERIPA-4,ATIVA,IG-176/CENIPA/2014,0.0,,0,1,1.0,21558,PRRQL,5679,AVIÃO,CESSNA AIRCRAFT,152,PISTÃO,1.0,757,2.0,1979-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,DECOLAGEM,INSTRUÇÃO,NENHUM,0.0,2016-07-30,0.0,0.0,1.0,0.0
49494,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2013-08-26,18:00:00,SIM,SERIPA-4,FINALIZADA,IG-152/CENIPA/2013,1.0,2014-06-16,0,1,0.0,4475,PPGVQ,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1961-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
53192,ACIDENTE,PERDA DE CONTROLE EM VOO,BRAGANÇA PAULISTA,SP,BRASIL,SDVH,2015-04-03,14:30:00,N/A,SERIPA-4,INATIVA,0,0.0,,0,1,0.0,13497,PUXXX1,3992,ULTRALEVE,MAULE AIRCRAFT,ULTRALEVE,PISTÃO,1.0,0,0.0,,BRASIL,PET,EXPERIMENTAL,SDNY,SNAU,INDETERMINADA,PRIVADA,DESTRUÍDA,1.0,2016-07-30,0.0,0.0,0.0,0.0
44705,ACIDENTE,PERDA DE CONTROLE NO SOLO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2011-06-28,18:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,1.0,1214,PPGXB,160,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1962-01-01,BRASIL,PRI,INSTRUÇÃO,SBBP,SBBP,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0.0,2016-07-30,1.0,0.0,1.0,0.0
45599,INCIDENTE GRAVE,COM TREM DE POUSO,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,2012-02-27,19:15:00,SIM,SERIPA-4,FINALIZADA,IG-087/CENIPA/2013,1.0,2014-10-14,0,1,0.0,12824,PTCJX,3992,AVIÃO,PIPER AIRCRAFT,PA-23-250,PISTÃO,2.0,2358,6.0,1966-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
28117,ACIDENTE,OUTROS TIPOS,SÃO GABRIEL DO OESTE,MS,BRASIL,N/A,2006-11-14,17:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,0.0,,0,1,0.0,9204,PTJUF,3992,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1974-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,INDETERMINADA,PRIVADA,DESTRUÍDA,0.0,2016-07-30,0.0,0.0,0.0,0.0
51676,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,MARANGUAPE,CE,BRASIL,N/A,2014-07-11,13:00:00,SIM,SERIPA-2,FINALIZADA,IG-124/CENIPA/2014,1.0,2015-04-24,0,1,0.0,15724,PPDSZ,3992,AVIÃO,CESSNA AIRCRAFT,170,PISTÃO,1.0,998,4.0,,BRASIL,TPP,PARTICULAR,SBFZ,SNWZ,CRUZEIRO,PRIVADA,NENHUM,0.0,2016-07-30,0.0,0.0,1.0,0.0
29936,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,RIO LARGO,AL,BRASIL,SBMO,2007-07-26,09:57:00,SIM,SERIPA-2,FINALIZADA,A-042/CENIPA/2009,1.0,2009-08-05,2,1,0.0,9288,PTREX,4960,AVIÃO,EMBRAER,EMB-810C,PISTÃO,2.0,2073,6.0,1980-01-01,BRASIL,TPX,TÁXI AÉREO,SBRF,SBMO,APROXIMAÇÃO FINAL,TÁXI AÉREO,DESTRUÍDA,1.0,2016-07-30,1.0,0.0,1.0,0.0
44609,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,PARNAÍBA,PI,BRASIL,N/A,2011-06-09,14:10:00,SIM,SERIPA-2,ATIVA,A DEFINIR,0.0,,0,1,0.0,1570,PTRPF,3992,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,PISTÃO,1.0,1247,4.0,1982-01-01,BRASIL,TPP,PARTICULAR,N/A,N/A,POUSO,PRIVADA,NENHUM,0.0,2016-07-30,0.0,0.0,0.0,0.0
43524,ACIDENTE,INDETERMINADA,BOM JESUS DO AMPARO,MG,BRASIL,N/A,2010-10-23,03:00:00,N/A,SERIPA-3,INATIVA,0,0.0,,0,1,0.0,11665,PUMBH,3992,ULTRALEVE,***,EXCEL CARGO,PISTÃO,1.0,750,1.0,2008-01-01,BRASIL,PET,EXPERIMENTAL,N/A,N/A,DESCIDA,EXPERIMENTAL,SUBSTANCIAL,2.0,2016-07-30,0.0,0.0,0.0,0.0
46513,ACIDENTE,POUSO SEM TREM,SÃO SEBASTIÃO DA BOA VISTA,PA,BRASIL,N/A,2012-10-23,12:40:00,SIM,SERIPA-1,FINALIZADA,ENCERRADA NO RAI,0.0,,0,1,0.0,13316,PTJBL,1036,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1973-01-01,BRASIL,TPX,TÁXI AÉREO,SBJC,SNVS,POUSO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,0.0,0.0
49876,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,SANTA RITA DO TRIVELATO,MT,BRASIL,N/A,2013-10-03,17:09:00,SIM,SERIPA-6,ATIVA,A-175/CENIPA/2013,0.0,,0,1,0.0,14971,PTOVB,19,AVIÃO,PIPER AIRCRAFT,PA-31T1,TURBOÉLICE,2.0,3946,6.0,1981-01-01,BRASIL,TPX,TÁXI AÉREO,SIAQ,SWYP,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
50800,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,N/A,2014-02-01,12:20:00,SIM,SERIPA-6,FINALIZADA,A-023/CENIPA/2014,1.0,2015-07-15,4,1,0.0,15213,PTNQQ,3992,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711A,PISTÃO,1.0,1202,4.0,1979-01-01,BRASIL,TPP,PARTICULAR,SWLV,SWRD,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,1.0,0.0,1.0,0.0
41916,ACIDENTE,PERDA DE CONTROLE EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2010-07-18,16:00:00,SIM,SERIPA-6,ATIVA,A DEFINIR,0.0,,0,1,0.0,11172,PTNBE,3992,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1975-01-01,BRASIL,TPP,PARTICULAR,SWNV,SWLV,CRUZEIRO,PRIVADA,DESTRUÍDA,2.0,2016-07-30,1.0,0.0,1.0,0.0
50251,ACIDENTE,PERDA DE CONTROLE NO SOLO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,2013-12-18,09:55:00,SIM,SERIPA-5,FINALIZADA,A-226/CENIPA/2013,1.0,2014-04-28,0,1,1.0,787,PPGBR,299,AVIÃO,AERO BOERO,AB-115,PISTÃO,1.0,770,3.0,1991-01-01,BRASIL,PRI,INSTRUÇÃO,SBCY,SWLV,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
33223,ACIDENTE,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,N/A,2008-07-10,20:50:00,SIM,SERIPA-6,FINALIZADA,A-055/CENIPA/2009,1.0,2009-11-16,8,1,0.0,6881,PTCHR,3992,AVIÃO,PIPER AIRCRAFT,PA-24-260,PISTÃO,1.0,1315,6.0,1967-01-01,BRASIL,TPP,PARTICULAR,SWKC,SWLV,CIRCUITO DE TRÁFEGO,PRIVADA,SUBSTANCIAL,0.0,2016-07-30,0.0,0.0,1.0,0.0
